Rank,Streamer,start_month,avg_avg_viewers
28,cohhcarnage,19-Dec,10633.14634
28,cohhcarnage,19-Nov,12569.33333
28,cohhcarnage,19-Oct,9385.830189
28,cohhcarnage,19-Sep,10203.19565
28,cohhcarnage,19-Aug,10219.3125
28,cohhcarnage,19-Jul,8539.788462
28,cohhcarnage,19-Jun,9817.111111
28,cohhcarnage,19-May,9567.642857
28,cohhcarnage,19-Apr,9745.069767
28,cohhcarnage,19-Mar,10074.02703
28,cohhcarnage,19-Feb,11755.8
28,cohhcarnage,19-Jan,10679.87234
28,cohhcarnage,18-Dec,10667.1087
28,cohhcarnage,18-Nov,14518.93182
28,cohhcarnage,18-Oct,9298.122449
28,cohhcarnage,18-Sep,9940.541667
28,cohhcarnage,18-Aug,10996.7193
28,cohhcarnage,18-Jul,9362.375
28,cohhcarnage,18-Jun,11165.84615
28,cohhcarnage,18-May,10827
28,cohhcarnage,18-Apr,11128.97959
28,cohhcarnage,18-Mar,10055.85714
28,cohhcarnage,18-Feb,11434.97778
28,cohhcarnage,18-Jan,11238.01852
28,cohhcarnage,17-Dec,8067.555556
28,cohhcarnage,17-Nov,7733.061224
28,cohhcarnage,17-Oct,11942.18605
28,cohhcarnage,17-Sep,8946.441176
28,cohhcarnage,17-Aug,10544.05714
28,cohhcarnage,17-Jul,8510.527778
28,cohhcarnage,17-Jun,8052.216216
28,cohhcarnage,17-May,9813.243243
28,cohhcarnage,17-Apr,7073.9
28,cohhcarnage,17-Mar,8378
28,cohhcarnage,17-Feb,8843.596154
28,cohhcarnage,17-Jan,7952.904762
28,cohhcarnage,16-Dec,7762.5
28,cohhcarnage,16-Nov,7325.4
28,cohhcarnage,16-Oct,6369.303571
28,cohhcarnage,16-Sep,5922.851852
28,cohhcarnage,16-Aug,9783.913793
28,cohhcarnage,16-Jul,7295.793103
28,cohhcarnage,16-Jun,7612.5
28,cohhcarnage,16-May,7417.20339
28,cohhcarnage,16-Apr,6825.264151
28,cohhcarnage,16-Mar,8006.114754
28,cohhcarnage,16-Feb,8138.962264
28,cohhcarnage,16-Jan,5418.303571
28,cohhcarnage,15-Dec,5483.903226
28,cohhcarnage,15-Nov,12603.69565
28,cohhcarnage,15-Oct,3829.938462
28,cohhcarnage,15-Sep,4448.285714
28,cohhcarnage,15-Aug,4761.904762
28,cohhcarnage,15-Jul,6348.058824
29,therealknossi,21-Mar,10687.33333
29,therealknossi,21-Feb,11158
29,therealknossi,21-Jan,14456.58333
29,therealknossi,20-Dec,31013.45455
29,therealknossi,20-Nov,20097.06667
29,therealknossi,20-Oct,40087.38462
29,therealknossi,20-Sep,21138.61538
29,therealknossi,20-Aug,31890
29,therealknossi,20-Jul,37962
29,therealknossi,20-Jun,26820
29,therealknossi,20-May,28917.47059
29,therealknossi,20-Apr,22159.04545
29,therealknossi,20-Mar,17643.5
29,therealknossi,20-Feb,19014.875
29,therealknossi,20-Jan,22118.38462
29,therealknossi,19-Dec,18309.11111
29,therealknossi,19-Nov,17417.25
29,therealknossi,19-Oct,13246.13333
29,therealknossi,19-Sep,18882.73333
29,therealknossi,19-Aug,10648.22222
29,therealknossi,19-Jul,5874.555556
29,therealknossi,19-Jun,5735.44
29,therealknossi,19-May,3904.823529
29,therealknossi,19-Apr,2240.142857
29,therealknossi,19-Mar,1561.904762
29,therealknossi,19-Feb,844
29,therealknossi,19-Jan,949.2352941
29,therealknossi,18-Dec,771.28
29,therealknossi,18-Nov,747.55
29,therealknossi,18-Oct,525.3666667
29,therealknossi,18-Sep,320.4193548
29,therealknossi,18-Aug,378.2307692
29,therealknossi,18-Jul,259.3043478
29,therealknossi,18-Jun,221.3103448
29,therealknossi,18-May,307.3666667
29,therealknossi,18-Apr,323.9375
29,therealknossi,18-Mar,266.6666667
29,therealknossi,18-Feb,209.7777778
29,therealknossi,18-Jan,112.2857143
29,therealknossi,17-Dec,128.3636364
29,therealknossi,17-Nov,73.375
29,therealknossi,17-Oct,37.07317073
29,therealknossi,17-Sep,111.75
29,therealknossi,17-Aug,62.11111111
29,therealknossi,17-Jul,74.14814815
29,therealknossi,17-Jun,138.75
29,therealknossi,17-May,142.6
29,therealknossi,17-Apr,84.1
29,therealknossi,17-Mar,92.7
29,therealknossi,17-Feb,214.5714286
29,therealknossi,17-Jan,155.4666667
29,therealknossi,16-Dec,214
29,therealknossi,16-Nov,234.5
29,therealknossi,16-Oct,143.1666667
29,therealknossi,16-Sep,107.8
29,therealknossi,16-Aug,199.5555556
29,therealknossi,16-Jul,236.875
29,therealknossi,16-Jun,123.7
29,therealknossi,16-May,116.75
29,therealknossi,16-Apr,178.3846154
29,therealknossi,16-Mar,170
29,therealknossi,16-Feb,61.85714286
29,therealknossi,16-Jan,33.69230769
30,montanablack88,21-Mar,58448.7
30,montanablack88,21-Feb,63505.16667
30,montanablack88,21-Jan,47223.69231
30,montanablack88,20-Dec,32782.53846
30,montanablack88,20-Nov,45912
30,montanablack88,20-Oct,45852
30,montanablack88,20-Sep,33026.91667
30,montanablack88,20-Aug,37203.30769
30,montanablack88,20-Jul,42946.38462
30,montanablack88,20-Jun,40586.69231
30,montanablack88,20-May,41782.17647
30,montanablack88,20-Apr,33232.63636
30,montanablack88,20-Mar,29036.31034
30,montanablack88,20-Feb,30579.6875
30,montanablack88,20-Jan,30900.5625
30,montanablack88,19-Dec,27574.5
30,montanablack88,19-Nov,21075.1875
30,montanablack88,19-Oct,28813.18182
30,montanablack88,19-Sep,50338.09524
30,montanablack88,19-Aug,38632.05882
30,montanablack88,19-Jul,22174.42857
30,montanablack88,19-Jun,20135.66667
30,montanablack88,19-May,22030.41667
30,montanablack88,19-Apr,24012.55556
30,montanablack88,19-Mar,23937.54545
30,montanablack88,19-Feb,36450.72727
30,montanablack88,19-Jan,28030.21429
30,montanablack88,18-Dec,22252
30,montanablack88,18-Nov,17040.92308
30,montanablack88,18-Oct,19894.1875
30,montanablack88,18-Sep,18760.58333
30,montanablack88,18-Aug,18712.23077
30,montanablack88,18-Jul,23165.26667
30,montanablack88,18-Jun,16625.8
30,montanablack88,18-May,14992.07692
30,montanablack88,18-Apr,13705.53846
30,montanablack88,18-Mar,9859.647059
30,montanablack88,18-Feb,7206
30,montanablack88,18-Jan,7525.454545
30,montanablack88,17-Dec,4257.636364
30,montanablack88,17-Nov,6437.466667
30,montanablack88,17-Oct,8246.111111
30,montanablack88,17-Sep,4725.055556
30,montanablack88,17-Aug,5118.944444
30,montanablack88,17-Jul,5321.681818
30,montanablack88,17-Jun,4540.2
30,montanablack88,17-May,5713.642857
30,montanablack88,17-Apr,5824.125
30,montanablack88,17-Mar,5841.909091
30,montanablack88,17-Feb,5483.428571
30,montanablack88,17-Jan,6641.307692
30,montanablack88,16-Dec,6047.857143
30,montanablack88,16-Nov,5821.5
30,montanablack88,16-Oct,5717.090909
30,montanablack88,16-Sep,4077.625
30,montanablack88,16-Aug,3848.857143
30,montanablack88,16-Jul,3809.888889
30,montanablack88,16-Jun,4029.625
30,montanablack88,16-May,4291.7
30,montanablack88,16-Apr,2222.444444
30,montanablack88,16-Mar,3339.125
30,montanablack88,16-Feb,6814.25
30,montanablack88,16-Jan,8182.166667
30,montanablack88,15-Dec,6923
30,montanablack88,15-Nov,9489
30,montanablack88,15-Oct,6013
30,montanablack88,15-Sep,5100.6
30,montanablack88,15-Aug,6840
30,montanablack88,15-Jul,5290.5
31,lec,21-Mar,50665.81818
31,lec,21-Feb,55830.4375
31,lec,21-Jan,59255.9
31,lec,20-Sep,22204.71429
31,lec,20-Aug,29765.48649
31,lec,20-Jul,26240.70833
31,lec,20-Jun,25943.59091
31,lec,20-May,1261
31,lec,20-Apr,36679.72727
31,lec,20-Mar,31571.38462
31,lec,20-Feb,37839.27778
31,lec,20-Jan,43472.2
31,lec,19-Aug,9732.5
31,lec,19-Mar,8278
31,lec,18-Sep,775
31,lec,18-Apr,3076
31,lec,18-Mar,4616.75
31,lec,18-Feb,2021
31,lec,18-Jan,1439
31,lec,17-Sep,36381.1
31,lec,17-Aug,21998.07407
31,lec,17-Jul,26853.16667
31,lec,17-Jun,38734.66667
31,lec,17-Apr,50849.33333
31,lec,17-Mar,33189.05556
31,lec,17-Feb,41618.30769
31,lec,17-Jan,68395.875
31,lec,16-Sep,65582.66667
31,lec,16-Aug,58735.18182
31,lec,16-Jul,23492.92308
31,lec,16-Jun,36981.07692
31,lec,16-May,7696
32,lvndmark,21-Mar,11435.8125
32,lvndmark,21-Feb,11568.7931
32,lvndmark,21-Jan,15097.10345
32,lvndmark,20-Dec,9178.548387
32,lvndmark,20-Nov,8298.774194
32,lvndmark,20-Oct,6518.4375
32,lvndmark,20-Sep,6147.870968
32,lvndmark,20-Aug,7212.193548
32,lvndmark,20-Jul,6984.777778
32,lvndmark,20-Jun,8898.866667
32,lvndmark,20-May,4767.53125
32,lvndmark,20-Apr,3318.529412
32,lvndmark,20-Mar,1580.8125
32,lvndmark,20-Feb,809.5666667
32,lvndmark,20-Jan,395.3870968
32,lvndmark,19-Dec,237.5333333
32,lvndmark,19-Nov,20.25
32,lvndmark,19-Oct,0.833333333
32,lvndmark,19-Sep,0.5
32,lvndmark,19-Jun,1
32,lvndmark,19-May,1
32,lvndmark,19-Apr,1
33,lcs,21-Mar,29241
33,lcs,21-Feb,36676.08333
33,lcs,21-Jan,56696.94118
33,lcs,20-Nov,5304
33,lcs,20-Sep,43308.8
33,lcs,20-Aug,58789.1
33,lcs,20-Jul,45549.625
33,lcs,20-Jun,31272.72727
33,lcs,20-May,1661
33,lcs,20-Apr,40532.23529
33,lcs,20-Mar,39866.94118
33,lcs,20-Feb,51975
33,lcs,20-Jan,77055.25
33,lcs,19-Sep,74918.5
33,lcs,19-Aug,18185
33,lcs,19-Mar,26398
33,lcs,18-Sep,4403
33,lcs,18-Jun,3497
33,lcs,18-Apr,4002
33,lcs,18-Mar,3701
33,lcs,18-Feb,3198
33,lcs,18-Jan,51276
33,lcs,17-Dec,21084
33,lcs,17-Sep,98865
33,lcs,17-Aug,48834.85714
33,lcs,17-Jul,44718.66667
33,lcs,17-Jun,64109.17647
33,lcs,17-Apr,115220.5
33,lcs,17-Mar,62206.64706
33,lcs,17-Feb,82991.5
33,lcs,17-Jan,103521.8571
33,lcs,16-Sep,114864.6667
33,lcs,16-Aug,124422.5
33,lcs,16-Jul,56126.42105
33,lcs,16-Jun,61307.875
34,castro_1021,21-Mar,26155.09091
34,castro_1021,21-Feb,29958.21429
34,castro_1021,21-Jan,33342.11538
34,castro_1021,20-Dec,25270.30769
34,castro_1021,20-Nov,24377.71429
34,castro_1021,20-Oct,26058.35714
34,castro_1021,20-Sep,12701.82353
34,castro_1021,20-Aug,7641.884615
34,castro_1021,20-Jul,10065.5
34,castro_1021,20-Jun,19765.08696
34,castro_1021,20-May,23535.26923
34,castro_1021,20-Apr,16331.62963
34,castro_1021,20-Mar,14856.36
34,castro_1021,20-Feb,19220.95238
34,castro_1021,20-Jan,23535.48148
34,castro_1021,19-Dec,16892.91304
34,castro_1021,19-Nov,17534.68182
34,castro_1021,19-Oct,16279.56
34,castro_1021,19-Sep,19590.84615
34,castro_1021,19-Aug,8772
34,castro_1021,19-Jul,7879.769231
34,castro_1021,19-Jun,12407.14286
34,castro_1021,19-May,14406.12
34,castro_1021,19-Apr,11127.65217
34,castro_1021,19-Mar,16275.08696
34,castro_1021,19-Feb,14393.26087
34,castro_1021,19-Jan,19034.625
34,castro_1021,18-Dec,13700.44
34,castro_1021,18-Nov,17304.47826
34,castro_1021,18-Oct,14630.96296
34,castro_1021,18-Sep,10655.29412
34,castro_1021,18-Aug,4512.75
34,castro_1021,18-Jul,4232.25
34,castro_1021,18-Jun,6901.705882
34,castro_1021,18-May,7570.666667
34,castro_1021,18-Apr,3118.615385
34,castro_1021,18-Mar,3660.92
34,castro_1021,18-Feb,4298.826087
34,castro_1021,18-Jan,9953.954545
34,castro_1021,17-Dec,8138.636364
34,castro_1021,17-Nov,10998.58333
34,castro_1021,17-Oct,12102.7037
34,castro_1021,17-Sep,9012.545455
34,castro_1021,17-Aug,3310.5
34,castro_1021,17-Jul,5168.111111
34,castro_1021,17-Jun,10409.91667
34,castro_1021,17-May,9706.73913
34,castro_1021,17-Apr,9194.619048
34,castro_1021,17-Mar,7714.461538
34,castro_1021,17-Feb,9894.64
34,castro_1021,17-Jan,13875.48
34,castro_1021,16-Dec,12016.4
34,castro_1021,16-Nov,11986.84
34,castro_1021,16-Oct,11566.26923
34,castro_1021,16-Sep,9740.5
34,castro_1021,16-Aug,6270.1
34,castro_1021,16-Jul,8734.73913
34,castro_1021,16-Jun,7044.043478
34,castro_1021,16-May,9802.44
34,castro_1021,16-Apr,9128.04
34,castro_1021,16-Mar,7256.642857
34,castro_1021,16-Feb,6042.3125
34,castro_1021,16-Jan,10513.37931
34,castro_1021,15-Dec,9161.52381
34,castro_1021,15-Nov,7286.384615
34,castro_1021,15-Oct,10171.85185
34,castro_1021,15-Sep,14112.07143
34,castro_1021,15-Aug,7103.35
34,castro_1021,15-Jul,11304.08333
35,clix,21-Mar,29974.18182
35,clix,21-Feb,32192.66667
35,clix,21-Jan,22299.86957
35,clix,20-Dec,18981.31579
35,clix,20-Nov,20479.5
35,clix,20-Oct,24472.35
35,clix,20-Sep,22216.46667
35,clix,20-Aug,35464.8125
35,clix,20-Jul,27611.90909
35,clix,20-Jun,21620.36364
35,clix,20-May,22577.84615
35,clix,20-Apr,13688.33333
35,clix,20-Mar,8341.137931
35,clix,20-Feb,7813.88
35,clix,20-Jan,9141.535714
35,clix,19-Dec,7851.2
35,clix,19-Nov,6312.307692
35,clix,19-Oct,4498.769231
35,clix,19-Sep,5686.607143
35,clix,19-Aug,7467.916667
35,clix,19-Jul,7582.227273
35,clix,19-Jun,2249.68
35,clix,19-May,599.2916667
35,clix,19-Apr,145.24
35,clix,19-Mar,64.47058824
35,clix,19-Feb,21
35,clix,19-Jan,15.28571429
35,clix,18-Dec,13.57142857
35,clix,18-Nov,12.04166667
35,clix,18-Oct,6.622641509
35,clix,18-Sep,3.456521739
35,clix,18-Aug,6.916666667
35,clix,18-Jul,3.865853659
35,clix,18-Jun,4.714285714
36,rocketleague,21-Mar,79613.75
36,rocketleague,21-Feb,75648.22222
36,rocketleague,21-Jan,41832.27778
36,rocketleague,20-Dec,47423.73333
36,rocketleague,20-Nov,45385.8
36,rocketleague,20-Oct,56751.8
36,rocketleague,20-Sep,49536.9
36,rocketleague,20-Aug,52008.8
36,rocketleague,20-May,30719
36,rocketleague,20-Apr,26154.61538
36,rocketleague,20-Mar,40915.1
36,rocketleague,20-Feb,40334.69565
36,rocketleague,19-Dec,76565.5
36,rocketleague,19-Nov,34239.08333
36,rocketleague,19-Oct,28086.96
36,rocketleague,19-Sep,13447
36,rocketleague,19-Jul,1209
36,rocketleague,19-Jun,88518.66667
36,rocketleague,19-May,36046.81818
36,rocketleague,19-Apr,32799.93333
36,rocketleague,19-Mar,15706.18182
36,rocketleague,19-Feb,16015.6
36,rocketleague,18-Dec,27540
36,rocketleague,18-Nov,54594
36,rocketleague,18-Oct,28542.72222
36,rocketleague,18-Sep,42669.6875
36,rocketleague,18-Jun,93165
36,rocketleague,18-May,43495.5
36,rocketleague,18-Apr,52051
36,rocketleague,18-Mar,56016.30769
36,rocketleague,18-Jan,564.6666667
36,rocketleague,17-Dec,1589
36,rocketleague,17-Nov,41610.75
36,rocketleague,17-Oct,23368.29412
36,rocketleague,17-Sep,30109.78261
36,rocketleague,17-Aug,2287.363636
36,rocketleague,17-Jul,3520.3
36,rocketleague,17-Jun,28763.83333
36,rocketleague,17-May,11485.5
36,rocketleague,17-Apr,17402.72727
36,rocketleague,17-Mar,14200.09091
36,rocketleague,17-Feb,7556
36,rocketleague,16-Dec,27823
36,rocketleague,16-Nov,9109.5
36,rocketleague,16-Oct,7903.25
36,rocketleague,16-Sep,7794
36,rocketleague,16-Aug,41594.5
36,rocketleague,16-Jul,7247.25
36,rocketleague,16-Jun,5019.5
36,rocketleague,16-May,7884.142857
36,rocketleague,16-Apr,9283
36,rocketleague,15-Oct,7202
37,yoda,21-Mar,17172.66667
37,yoda,21-Feb,22031.24
37,yoda,21-Jan,19661
37,yoda,20-Dec,14879.15
37,yoda,20-Nov,17722.65385
37,yoda,20-Oct,13286.44444
37,yoda,20-Sep,10855.5
37,yoda,20-Aug,15580.88889
37,yoda,20-Jul,14463.2381
37,yoda,20-Jun,12421.48
37,yoda,20-May,13518.63158
37,yoda,20-Apr,13288.17391
37,yoda,20-Mar,12301.05882
37,yoda,20-Feb,9498.111111
37,yoda,20-Jan,12360.76471
37,yoda,19-Dec,11958.95
37,yoda,19-Nov,14508.86957
37,yoda,19-Oct,10261
37,yoda,19-Sep,11063.85
37,yoda,19-Aug,12575.33333
37,yoda,19-Jul,10201.6
37,yoda,19-Jun,14179.125
37,yoda,19-May,15254.28571
37,yoda,19-Apr,14331.10526
37,yoda,19-Mar,14629.33333
37,yoda,19-Feb,16517.23077
37,yoda,19-Jan,25170
37,yoda,18-Dec,15250.33333
37,yoda,18-Nov,17575
37,yoda,18-Oct,13128.26087
37,yoda,18-Sep,12986.51724
37,yoda,18-Aug,13300.73077
37,yoda,18-Jul,14203.625
37,yoda,18-Jun,12345
37,yoda,18-May,12124.80769
37,yoda,18-Apr,12889.36364
37,yoda,18-Mar,10870.17857
37,yoda,18-Feb,14213.53333
37,yoda,18-Jan,12228.03704
37,yoda,17-Dec,11504.28571
37,yoda,17-Nov,10703.82143
37,yoda,17-Oct,9520.678571
37,yoda,17-Sep,15390.16667
37,yoda,17-Aug,12665.57692
37,yoda,17-Jul,17381.85714
37,yoda,17-Jun,16750.56
37,yoda,17-May,18305.69231
37,yoda,17-Apr,22692.33333
37,yoda,17-Mar,17865.2
37,yoda,17-Feb,19227.77778
37,yoda,17-Jan,24320.8
37,yoda,16-Dec,15514.10526
37,yoda,16-Nov,13385.2
37,yoda,16-Oct,11623.95
37,yoda,16-Sep,13037.19048
37,yoda,16-Aug,11184.90909
37,yoda,16-Jul,11058
37,yoda,16-Jun,7999.583333
37,yoda,16-May,6061.090909
37,yoda,16-Apr,7231.666667
37,yoda,16-Mar,9625.428571
37,yoda,16-Feb,11017.7
37,yoda,16-Jan,12898
37,yoda,15-Dec,11408.78571
37,yoda,15-Nov,12708.25
37,yoda,15-Oct,10322.27273
37,yoda,15-Sep,11013.44444
37,yoda,15-Aug,11807.25
37,yoda,15-Jul,10544.81818
38,fps_shaka,21-Mar,17406.42105
38,fps_shaka,21-Feb,14210.51852
38,fps_shaka,21-Jan,16505.46875
38,fps_shaka,20-Dec,11466.66667
38,fps_shaka,20-Nov,10464.96774
38,fps_shaka,20-Oct,7979.194444
38,fps_shaka,20-Sep,8244.222222
38,fps_shaka,20-Aug,7168.9375
38,fps_shaka,20-Jul,7140.433333
38,fps_shaka,20-Jun,8793.941176
38,fps_shaka,20-May,6398.787879
38,fps_shaka,20-Apr,4668.354839
38,fps_shaka,20-Mar,5103.058824
38,fps_shaka,20-Feb,4570.352941
38,fps_shaka,20-Jan,3782.939394
38,fps_shaka,19-Dec,3926.15625
38,fps_shaka,19-Nov,3371.576923
38,fps_shaka,19-Oct,3777.25
38,fps_shaka,19-Sep,3796.551724
38,fps_shaka,19-Aug,2945.837838
38,fps_shaka,19-Jul,2911.255814
38,fps_shaka,19-Jun,3483.540541
38,fps_shaka,19-May,3362.689655
38,fps_shaka,19-Apr,4298.580645
38,fps_shaka,19-Mar,3495.354839
38,fps_shaka,19-Feb,3641.433333
38,fps_shaka,19-Jan,3572.555556
38,fps_shaka,18-Dec,3350.384615
38,fps_shaka,18-Nov,3447
38,fps_shaka,18-Oct,3396.785714
38,fps_shaka,18-Sep,3069.551724
38,fps_shaka,18-Aug,3336.322581
38,fps_shaka,18-Jul,3629.393939
38,fps_shaka,18-Jun,3050.269231
38,fps_shaka,18-May,3070.612903
38,fps_shaka,18-Apr,3370.125
38,fps_shaka,18-Mar,2317.466667
38,fps_shaka,18-Feb,2065.916667
38,fps_shaka,18-Jan,1526.821429
38,fps_shaka,17-Dec,1489.243243
38,fps_shaka,17-Nov,1670
38,fps_shaka,17-Oct,1598.387097
38,fps_shaka,17-Sep,1335.722222
38,fps_shaka,17-Aug,1607.709677
38,fps_shaka,17-Jul,705.5
38,fps_shaka,17-Jun,386.7272727
38,fps_shaka,17-May,497
38,fps_shaka,17-Apr,160.7857143
38,fps_shaka,17-Mar,188.5
38,fps_shaka,17-Feb,102.9375
38,fps_shaka,17-Jan,180.4166667
38,fps_shaka,16-Dec,129.4285714
38,fps_shaka,16-Nov,127.6153846
38,fps_shaka,16-Oct,145.6666667
38,fps_shaka,16-Sep,190.9
38,fps_shaka,16-Aug,230.9333333
38,fps_shaka,16-Jul,186.9375
38,fps_shaka,16-Jun,92.3125
38,fps_shaka,16-May,23.83333333
38,fps_shaka,16-Apr,139.7142857
38,fps_shaka,16-Feb,52.5
38,fps_shaka,16-Jan,14
38,fps_shaka,15-Oct,11
38,fps_shaka,15-Sep,51
38,fps_shaka,15-Aug,142.25
38,fps_shaka,15-Jul,184
39,csgomc_ru,21-Mar,12502
39,csgomc_ru,21-Feb,42467.5
39,csgomc_ru,21-Jan,5131.4
39,csgomc_ru,20-Dec,17061.64706
39,csgomc_ru,20-Nov,15946.21739
39,csgomc_ru,20-Oct,20430.8
39,csgomc_ru,20-Sep,15949.61538
39,csgomc_ru,20-Aug,15243.36842
39,csgomc_ru,20-Jul,1297.666667
39,csgomc_ru,20-Jun,6663.12
39,csgomc_ru,20-May,12830.025
39,csgomc_ru,20-Apr,17174.875
39,csgomc_ru,20-Mar,24302.45833
39,csgomc_ru,20-Feb,43473.71429
39,csgomc_ru,20-Jan,3275.363636
39,csgomc_ru,19-Dec,4889.25
39,csgomc_ru,19-Nov,6829
39,csgomc_ru,19-Sep,1778.2
39,csgomc_ru,19-Aug,6093.2
39,csgomc_ru,19-Jun,5087.333333
39,csgomc_ru,19-May,3962.6
39,csgomc_ru,19-Feb,18500
40,mizkif,21-Mar,18275.53333
40,mizkif,21-Feb,20146.375
40,mizkif,21-Jan,19077.33333
40,mizkif,20-Dec,25535.72222
40,mizkif,20-Nov,23739.53846
40,mizkif,20-Oct,15229.88462
40,mizkif,20-Sep,12441.96154
40,mizkif,20-Aug,13055.1
40,mizkif,20-Jul,12941.38462
40,mizkif,20-Jun,9519.551724
40,mizkif,20-May,11156.30769
40,mizkif,20-Apr,6515.217391
40,mizkif,20-Mar,6426.964286
40,mizkif,20-Feb,6371.5
40,mizkif,20-Jan,6289.761905
40,mizkif,19-Dec,9153.5
40,mizkif,19-Nov,6299.925926
40,mizkif,19-Oct,5626.307692
40,mizkif,19-Sep,6493.666667
40,mizkif,19-Aug,7107.133333
40,mizkif,19-Jul,7216.85
40,mizkif,19-Jun,8774.222222
40,mizkif,19-May,7549.32
40,mizkif,19-Apr,4188.571429
40,mizkif,19-Mar,2855.548387
40,mizkif,19-Feb,3050.285714
40,mizkif,19-Jan,1893.107143
40,mizkif,18-Dec,1281.769231
40,mizkif,18-Nov,948.2
40,mizkif,18-Oct,527.7727273
40,mizkif,18-Sep,319.5769231
40,mizkif,18-Aug,212.8823529
40,mizkif,18-Jul,173.6923077
40,mizkif,18-Jun,123
40,mizkif,18-Mar,7
40,mizkif,18-Jan,3.4
40,mizkif,17-Dec,3.111111111
40,mizkif,17-Nov,23
40,mizkif,17-Sep,1.333333333
40,mizkif,17-May,17.66666667
40,mizkif,17-Apr,40.61111111
40,mizkif,17-Mar,18.25
40,mizkif,16-Sep,4.5
40,mizkif,16-Apr,48
40,mizkif,16-Mar,21
40,mizkif,16-Feb,27.5
40,mizkif,16-Jan,58.31818182
40,mizkif,15-Dec,76.6
40,mizkif,15-Nov,33.91428571
41,sykkuno,21-Mar,35268.13333
41,sykkuno,21-Feb,33663.83333
41,sykkuno,21-Jan,45460.27273
41,sykkuno,20-Dec,50090.04167
41,sykkuno,20-Nov,44629.45833
41,sykkuno,20-Oct,29712.03846
41,sykkuno,20-Sep,13907.03704
41,sykkuno,20-Aug,8239.32
41,sykkuno,20-Jul,5768.322581
41,sykkuno,20-Jun,6310.642857
41,sykkuno,20-May,4572.818182
41,sykkuno,20-Apr,1557.782609
41,sykkuno,20-Mar,1196.9
41,sykkuno,20-Feb,1184.333333
41,sykkuno,20-Jan,883.65
41,sykkuno,19-Dec,1282.64
41,sykkuno,19-Nov,915.0555556
41,sykkuno,19-Oct,858.6842105
41,sykkuno,19-Sep,1327.933333
41,sykkuno,19-Aug,392
41,sykkuno,19-Jul,187.625
41,sykkuno,19-Jun,263.5
41,sykkuno,19-May,146
41,sykkuno,19-Apr,113.125
41,sykkuno,19-Mar,64.2
41,sykkuno,19-Feb,67
41,sykkuno,19-Jan,76
41,sykkuno,18-Dec,93.25
41,sykkuno,16-May,80
41,sykkuno,16-Mar,105
41,sykkuno,16-Feb,117.5
41,sykkuno,15-Nov,163
41,sykkuno,15-Aug,182
41,sykkuno,15-Jul,165
42,symfuhny,21-Mar,13088.38889
42,symfuhny,21-Feb,13390.76667
42,symfuhny,21-Jan,14272.4
42,symfuhny,20-Dec,11683.71429
42,symfuhny,20-Nov,12056.53125
42,symfuhny,20-Oct,11881.19355
42,symfuhny,20-Sep,12246.93548
42,symfuhny,20-Aug,13069.93103
42,symfuhny,20-Jul,13437.58065
42,symfuhny,20-Jun,10410.21429
42,symfuhny,20-May,7580.15625
42,symfuhny,20-Apr,4821.541667
42,symfuhny,20-Mar,3002.72
42,symfuhny,20-Feb,3498
42,symfuhny,20-Jan,4782.772727
42,symfuhny,19-Dec,4619.045455
42,symfuhny,19-Nov,5285.62963
42,symfuhny,19-Oct,5447.192308
42,symfuhny,19-Sep,7356.16
42,symfuhny,19-Aug,10170.1
42,symfuhny,19-Jul,11203.36667
42,symfuhny,19-Jun,11528.96552
42,symfuhny,19-May,9180
42,symfuhny,19-Apr,5587.178571
42,symfuhny,19-Mar,6260.125
42,symfuhny,19-Feb,5720.4
42,symfuhny,19-Jan,5048.633333
42,symfuhny,18-Dec,5819.882353
42,symfuhny,18-Nov,5865.444444
42,symfuhny,18-Oct,3233.64
42,symfuhny,18-Sep,1222.28125
42,symfuhny,18-Aug,534.725
42,symfuhny,18-Jul,300.5777778
42,symfuhny,18-Jun,245.8809524
42,symfuhny,18-May,137.9130435
42,symfuhny,18-Apr,146.7931034
42,symfuhny,18-Mar,195.8387097
42,symfuhny,18-Feb,271.4285714
42,symfuhny,18-Jan,510.0344828
42,symfuhny,17-Dec,625.5625
42,symfuhny,17-Nov,650.15
42,symfuhny,17-Oct,577.5
42,symfuhny,17-Sep,599.4210526
42,symfuhny,17-Aug,368.3529412
42,symfuhny,17-Jul,295.2894737
42,symfuhny,17-Jun,162.3333333
42,symfuhny,17-May,113.2608696
42,symfuhny,17-Apr,97.88
42,symfuhny,17-Mar,147.2727273
42,symfuhny,17-Feb,122.6176471
42,symfuhny,17-Jan,175.2
42,symfuhny,16-Dec,84.81481482
42,symfuhny,16-Nov,4
42,symfuhny,16-Oct,3.6875
42,symfuhny,16-Sep,3
42,symfuhny,16-Mar,4
43,drlupo,21-Mar,8820.6
43,drlupo,21-Feb,10330.16279
43,drlupo,21-Jan,11699.32558
43,drlupo,20-Dec,10083.52381
43,drlupo,20-Nov,8623.380952
43,drlupo,20-Oct,10778.09302
43,drlupo,20-Sep,14218.06818
43,drlupo,20-Aug,11174.58696
43,drlupo,20-Jul,8413.25
43,drlupo,20-Jun,9076.630435
43,drlupo,20-May,7253.428571
43,drlupo,20-Apr,9440.255319
43,drlupo,20-Mar,6522.2
43,drlupo,20-Feb,8663.333333
43,drlupo,20-Jan,11835.34043
43,drlupo,19-Dec,6495.157895
