rank,streamer,stream_start,avg_avg_viewers
55,quin69,15-May-16,2628.571429
55,quin69,8-May-16,2819.285714
55,quin69,1-May-16,3806.625
55,quin69,24-Apr-16,3223
55,quin69,17-Apr-16,2069.75
55,quin69,10-Apr-16,1445.285714
55,quin69,3-Apr-16,1510.4
55,quin69,27-Mar-16,1498.818182
55,quin69,20-Mar-16,1722.666667
55,quin69,13-Mar-16,1870.285714
55,quin69,6-Mar-16,1735.285714
55,quin69,28-Feb-16,1563
55,quin69,21-Feb-16,1889.428571
55,quin69,14-Feb-16,2321.166667
55,quin69,7-Feb-16,2756
55,quin69,31-Jan-16,4330.428571
55,quin69,24-Jan-16,5018.625
55,quin69,17-Jan-16,6165.125
55,quin69,10-Jan-16,4036.333333
55,quin69,3-Jan-16,1495.8
55,quin69,27-Dec-15,1396.8
55,quin69,20-Dec-15,1244.714286
55,quin69,13-Dec-15,1288.625
55,quin69,6-Dec-15,1522.5
55,quin69,29-Nov-15,1880.166667
55,quin69,22-Nov-15,1829.6
55,quin69,15-Nov-15,2361.833333
55,quin69,1-Nov-15,2056
55,quin69,25-Oct-15,1648.125
55,quin69,18-Oct-15,2053.571429
55,quin69,11-Oct-15,2450.166667
55,quin69,4-Oct-15,3524.142857
55,quin69,27-Sep-15,3116.833333
55,quin69,20-Sep-15,4206.25
55,quin69,13-Sep-15,3573.125
55,quin69,6-Sep-15,3741.125
55,quin69,30-Aug-15,5642.142857
55,quin69,23-Aug-15,2972.166667
55,quin69,16-Aug-15,1478.142857
55,quin69,9-Aug-15,1216.5
55,quin69,2-Aug-15,1094.571429
55,quin69,26-Jul-15,1228.333333
55,quin69,19-Jul-15,1474.571429
55,quin69,12-Jul-15,1488.666667
56,stylishnoob4,14-Mar-21,20326.6
56,stylishnoob4,7-Mar-21,20252.375
56,stylishnoob4,28-Feb-21,18661.57143
56,stylishnoob4,21-Feb-21,16047.2
56,stylishnoob4,14-Feb-21,14746.75
56,stylishnoob4,7-Feb-21,12923.16667
56,stylishnoob4,31-Jan-21,13792
56,stylishnoob4,24-Jan-21,14947.2
56,stylishnoob4,17-Jan-21,15131.71429
56,stylishnoob4,10-Jan-21,13906.88889
56,stylishnoob4,3-Jan-21,15384.625
56,stylishnoob4,27-Dec-20,20957.9
56,stylishnoob4,20-Dec-20,17569.16667
56,stylishnoob4,13-Dec-20,12832
56,stylishnoob4,6-Dec-20,8942.375
56,stylishnoob4,29-Nov-20,10895
56,stylishnoob4,22-Nov-20,13266
56,stylishnoob4,15-Nov-20,13430.66667
56,stylishnoob4,8-Nov-20,13704.85714
56,stylishnoob4,1-Nov-20,10738.77778
56,stylishnoob4,25-Oct-20,10335.2
56,stylishnoob4,18-Oct-20,9995.4
56,stylishnoob4,11-Oct-20,10757.83333
56,stylishnoob4,4-Oct-20,9655.2
56,stylishnoob4,27-Sep-20,9368.8
56,stylishnoob4,20-Sep-20,10952.75
56,stylishnoob4,13-Sep-20,12996.2
56,stylishnoob4,6-Sep-20,10232.83333
56,stylishnoob4,30-Aug-20,11125.8
56,stylishnoob4,23-Aug-20,9471.666667
56,stylishnoob4,16-Aug-20,10503.25
56,stylishnoob4,9-Aug-20,8548.333333
56,stylishnoob4,2-Aug-20,8375.833333
56,stylishnoob4,26-Jul-20,9026.5
56,stylishnoob4,19-Jul-20,8231.166667
56,stylishnoob4,12-Jul-20,8708.333333
56,stylishnoob4,5-Jul-20,9735.833333
56,stylishnoob4,28-Jun-20,13017.16667
56,stylishnoob4,21-Jun-20,11092.16667
56,stylishnoob4,14-Jun-20,11463.5
56,stylishnoob4,7-Jun-20,11658
56,stylishnoob4,31-May-20,12068
56,stylishnoob4,24-May-20,12275.6
56,stylishnoob4,17-May-20,9033.833333
56,stylishnoob4,10-May-20,8795.666667
56,stylishnoob4,3-May-20,10612.5
56,stylishnoob4,26-Apr-20,9741.666667
56,stylishnoob4,19-Apr-20,8026
56,stylishnoob4,12-Apr-20,8896
56,stylishnoob4,5-Apr-20,9301.333333
56,stylishnoob4,29-Mar-20,7622.3
56,stylishnoob4,22-Mar-20,8454.555556
56,stylishnoob4,15-Mar-20,9754
56,stylishnoob4,8-Mar-20,10414.28571
56,stylishnoob4,1-Mar-20,8969.375
56,stylishnoob4,23-Feb-20,9526.5
56,stylishnoob4,16-Feb-20,10517
56,stylishnoob4,9-Feb-20,10525.16667
56,stylishnoob4,2-Feb-20,8534.5
56,stylishnoob4,26-Jan-20,7756.571429
56,stylishnoob4,19-Jan-20,7038.333333
56,stylishnoob4,12-Jan-20,5944.75
56,stylishnoob4,5-Jan-20,4642.2
56,stylishnoob4,29-Dec-19,5555.6
56,stylishnoob4,22-Dec-19,5671
56,stylishnoob4,15-Dec-19,4439
56,stylishnoob4,8-Dec-19,6070.6
56,stylishnoob4,1-Dec-19,6329.166667
56,stylishnoob4,24-Nov-19,7166.833333
56,stylishnoob4,17-Nov-19,5171
56,stylishnoob4,10-Nov-19,6022.4
56,stylishnoob4,3-Nov-19,6901
56,stylishnoob4,27-Oct-19,5852
56,stylishnoob4,20-Oct-19,6731.142857
56,stylishnoob4,13-Oct-19,5565.666667
56,stylishnoob4,6-Oct-19,6818
56,stylishnoob4,29-Sep-19,7684.142857
56,stylishnoob4,22-Sep-19,7331.285714
56,stylishnoob4,15-Sep-19,9506.142857
56,stylishnoob4,8-Sep-19,8088.5
56,stylishnoob4,1-Sep-19,8263
56,stylishnoob4,25-Aug-19,8660.4
56,stylishnoob4,18-Aug-19,8351
56,stylishnoob4,11-Aug-19,7943.857143
56,stylishnoob4,4-Aug-19,6070.8
56,stylishnoob4,28-Jul-19,5969.428571
56,stylishnoob4,21-Jul-19,7719.166667
56,stylishnoob4,14-Jul-19,7199.833333
56,stylishnoob4,7-Jul-19,6806
56,stylishnoob4,30-Jun-19,4913.5
56,stylishnoob4,23-Jun-19,5318
56,stylishnoob4,16-Jun-19,5381.6
56,stylishnoob4,9-Jun-19,7457.2
56,stylishnoob4,2-Jun-19,7343.8
56,stylishnoob4,26-May-19,5823.666667
56,stylishnoob4,19-May-19,5052.5
56,stylishnoob4,12-May-19,4955
56,stylishnoob4,5-May-19,5024.5
56,stylishnoob4,28-Apr-19,6013.5
56,stylishnoob4,21-Apr-19,6272.6
56,stylishnoob4,14-Apr-19,5904.8
56,stylishnoob4,7-Apr-19,7220
56,stylishnoob4,31-Mar-19,8520
56,stylishnoob4,24-Mar-19,8060.333333
56,stylishnoob4,17-Mar-19,8379.428571
56,stylishnoob4,10-Mar-19,8458.5
56,stylishnoob4,3-Mar-19,8000.5
56,stylishnoob4,24-Feb-19,7302.666667
56,stylishnoob4,17-Feb-19,7814.5
56,stylishnoob4,10-Feb-19,6737.428571
56,stylishnoob4,3-Feb-19,6042.571429
56,stylishnoob4,27-Jan-19,6062
56,stylishnoob4,20-Jan-19,5414.833333
56,stylishnoob4,13-Jan-19,5342.166667
56,stylishnoob4,6-Jan-19,5892.2
56,stylishnoob4,30-Dec-18,5869.9
56,stylishnoob4,23-Dec-18,7215.5
56,stylishnoob4,16-Dec-18,5184.333333
56,stylishnoob4,9-Dec-18,5356.5
56,stylishnoob4,2-Dec-18,5538.833333
56,stylishnoob4,25-Nov-18,6727
56,stylishnoob4,18-Nov-18,6366.9
56,stylishnoob4,11-Nov-18,5078.833333
56,stylishnoob4,4-Nov-18,4286.833333
56,stylishnoob4,28-Oct-18,4757.666667
56,stylishnoob4,21-Oct-18,4917.428571
56,stylishnoob4,14-Oct-18,4328.25
56,stylishnoob4,7-Oct-18,5305
56,stylishnoob4,30-Sep-18,2972.5
56,stylishnoob4,23-Sep-18,5482
56,stylishnoob4,16-Sep-18,4852.75
56,stylishnoob4,9-Sep-18,4760
56,stylishnoob4,2-Sep-18,5159
56,stylishnoob4,26-Aug-18,6230.8
56,stylishnoob4,19-Aug-18,6909.666667
56,stylishnoob4,12-Aug-18,5566.666667
56,stylishnoob4,5-Aug-18,3643.166667
56,stylishnoob4,29-Jul-18,4225.571429
56,stylishnoob4,22-Jul-18,4408
56,stylishnoob4,15-Jul-18,4734
56,stylishnoob4,8-Jul-18,4560
56,stylishnoob4,1-Jul-18,5127.333333
56,stylishnoob4,24-Jun-18,4176.75
56,stylishnoob4,17-Jun-18,4508.5
56,stylishnoob4,10-Jun-18,5928.857143
56,stylishnoob4,3-Jun-18,6746.428571
56,stylishnoob4,27-May-18,5965.8
56,stylishnoob4,20-May-18,6073.2
56,stylishnoob4,13-May-18,5886.166667
56,stylishnoob4,6-May-18,4822.666667
56,stylishnoob4,29-Apr-18,5639.571429
56,stylishnoob4,22-Apr-18,4325
56,stylishnoob4,15-Apr-18,5780.833333
56,stylishnoob4,8-Apr-18,5297.4
56,stylishnoob4,1-Apr-18,5801.166667
56,stylishnoob4,25-Mar-18,5291.4
56,stylishnoob4,18-Mar-18,5585.4
56,stylishnoob4,11-Mar-18,4896.166667
56,stylishnoob4,4-Mar-18,5066.6
56,stylishnoob4,25-Feb-18,5213.8
56,stylishnoob4,18-Feb-18,5390.333333
56,stylishnoob4,11-Feb-18,5149.5
56,stylishnoob4,4-Feb-18,6551.125
56,stylishnoob4,28-Jan-18,4377.25
56,stylishnoob4,21-Jan-18,5350.142857
56,stylishnoob4,14-Jan-18,5693.666667
56,stylishnoob4,7-Jan-18,4783.4
56,stylishnoob4,31-Dec-17,4156.666667
56,stylishnoob4,24-Dec-17,4303
56,stylishnoob4,17-Dec-17,4267
56,stylishnoob4,10-Dec-17,4168
56,stylishnoob4,3-Dec-17,4375.75
56,stylishnoob4,26-Nov-17,4274
56,stylishnoob4,19-Nov-17,3426.625
56,stylishnoob4,12-Nov-17,4464
56,stylishnoob4,5-Nov-17,4778.25
56,stylishnoob4,29-Oct-17,5530.333333
56,stylishnoob4,22-Oct-17,6017.571429
56,stylishnoob4,15-Oct-17,5775.428571
56,stylishnoob4,8-Oct-17,4432.428571
56,stylishnoob4,1-Oct-17,4616.4
56,stylishnoob4,24-Sep-17,3834.833333
56,stylishnoob4,17-Sep-17,4250.285714
56,stylishnoob4,10-Sep-17,5139
56,stylishnoob4,3-Sep-17,3194.25
56,stylishnoob4,27-Aug-17,5185.5
56,stylishnoob4,20-Aug-17,8916
56,stylishnoob4,13-Aug-17,4878
56,stylishnoob4,6-Aug-17,4182.2
56,stylishnoob4,30-Jul-17,5601
56,stylishnoob4,23-Jul-17,4826.75
56,stylishnoob4,16-Jul-17,4718.4
56,stylishnoob4,9-Jul-17,5374.8
56,stylishnoob4,2-Jul-17,4487.333333
56,stylishnoob4,25-Jun-17,4351
56,stylishnoob4,18-Jun-17,5651.166667
56,stylishnoob4,11-Jun-17,4093
56,stylishnoob4,4-Jun-17,3775
56,stylishnoob4,28-May-17,4675.2
56,stylishnoob4,21-May-17,5394.714286
56,stylishnoob4,14-May-17,5503.166667
56,stylishnoob4,7-May-17,4397.25
56,stylishnoob4,30-Apr-17,2970.285714
56,stylishnoob4,23-Apr-17,2825.833333
56,stylishnoob4,16-Apr-17,2509.333333
56,stylishnoob4,9-Apr-17,1979.142857
56,stylishnoob4,2-Apr-17,2024.142857
56,stylishnoob4,26-Mar-17,2128
56,stylishnoob4,19-Mar-17,1525.8
56,stylishnoob4,12-Mar-17,1435.25
56,stylishnoob4,5-Mar-17,1299.8
56,stylishnoob4,26-Feb-17,1755.2
56,stylishnoob4,19-Feb-17,1609.285714
56,stylishnoob4,12-Feb-17,1595.571429
56,stylishnoob4,5-Feb-17,1748.625
56,stylishnoob4,29-Jan-17,1491.333333
56,stylishnoob4,22-Jan-17,2039
56,stylishnoob4,15-Jan-17,1685.285714
56,stylishnoob4,8-Jan-17,1386.5
56,stylishnoob4,1-Jan-17,1360.75
56,stylishnoob4,25-Dec-16,1326
56,stylishnoob4,18-Dec-16,1420.111111
56,stylishnoob4,11-Dec-16,1660.25
56,stylishnoob4,4-Dec-16,1420.9
56,stylishnoob4,27-Nov-16,1438.625
56,stylishnoob4,20-Nov-16,1446.25
56,stylishnoob4,13-Nov-16,1289.8
56,stylishnoob4,6-Nov-16,1303.714286
56,stylishnoob4,23-Oct-16,1103.571429
56,stylishnoob4,16-Oct-16,963.4285714
56,stylishnoob4,9-Oct-16,1024.428571
56,stylishnoob4,25-Sep-16,1053
56,stylishnoob4,18-Sep-16,1135.333333
56,stylishnoob4,11-Sep-16,1113
56,stylishnoob4,4-Sep-16,1137
56,stylishnoob4,28-Aug-16,1094.625
56,stylishnoob4,21-Aug-16,981.6666667
56,stylishnoob4,14-Aug-16,1316.857143
56,stylishnoob4,7-Aug-16,1276.625
56,stylishnoob4,31-Jul-16,1117.25
56,stylishnoob4,24-Jul-16,1183.833333
56,stylishnoob4,17-Jul-16,1084.5
56,stylishnoob4,10-Jul-16,975.75
56,stylishnoob4,3-Jul-16,845.1111111
56,stylishnoob4,26-Jun-16,1006.5
56,stylishnoob4,19-Jun-16,739.8333333
56,stylishnoob4,12-Jun-16,625
56,stylishnoob4,5-Jun-16,591.6666667
56,stylishnoob4,29-May-16,571.25
56,stylishnoob4,22-May-16,465.75
56,stylishnoob4,15-May-16,203.75
56,stylishnoob4,8-May-16,354.6
56,stylishnoob4,1-May-16,303.2
56,stylishnoob4,3-Apr-16,94
56,stylishnoob4,27-Mar-16,223.5
56,stylishnoob4,20-Mar-16,107.8
56,stylishnoob4,13-Mar-16,142.1111111
56,stylishnoob4,6-Mar-16,148.125
56,stylishnoob4,28-Feb-16,201.5
56,stylishnoob4,21-Feb-16,92
56,stylishnoob4,14-Feb-16,108.3333333
56,stylishnoob4,31-Jan-16,194.6666667
56,stylishnoob4,24-Jan-16,213.2857143
56,stylishnoob4,17-Jan-16,235
56,stylishnoob4,10-Jan-16,311
56,stylishnoob4,3-Jan-16,230.75
56,stylishnoob4,27-Dec-15,214.8333333
56,stylishnoob4,20-Dec-15,204.25
56,stylishnoob4,13-Dec-15,242.7142857
56,stylishnoob4,6-Dec-15,283.125
56,stylishnoob4,29-Nov-15,340.5714286
56,stylishnoob4,22-Nov-15,366.5714286
56,stylishnoob4,15-Nov-15,339.3333333
56,stylishnoob4,8-Nov-15,256.4
56,stylishnoob4,1-Nov-15,236.5555556
56,stylishnoob4,25-Oct-15,243.7142857
56,stylishnoob4,18-Oct-15,224.6666667
56,stylishnoob4,11-Oct-15,217.1428571
56,stylishnoob4,4-Oct-15,237.4285714
56,stylishnoob4,27-Sep-15,195.1666667
56,stylishnoob4,20-Sep-15,190
56,stylishnoob4,13-Sep-15,173.5
56,stylishnoob4,6-Sep-15,185.375
56,stylishnoob4,30-Aug-15,224.5
56,stylishnoob4,23-Aug-15,257.5
56,stylishnoob4,16-Aug-15,260.8333333
56,stylishnoob4,9-Aug-15,232.25
56,stylishnoob4,2-Aug-15,229.2222222
56,stylishnoob4,26-Jul-15,193.3333333
56,stylishnoob4,19-Jul-15,217.25
56,stylishnoob4,12-Jul-15,140
57,gamesdonequick,14-Mar-21,2408.2
57,gamesdonequick,7-Mar-21,2664.857143
57,gamesdonequick,28-Feb-21,2084.833333
57,gamesdonequick,21-Feb-21,2815.8
57,gamesdonequick,14-Feb-21,2300.166667
57,gamesdonequick,7-Feb-21,2287.333333
57,gamesdonequick,31-Jan-21,2346.5
57,gamesdonequick,24-Jan-21,2757.5
57,gamesdonequick,17-Jan-21,2451.6
57,gamesdonequick,10-Jan-21,5296.666667
57,gamesdonequick,3-Jan-21,81752.5
57,gamesdonequick,27-Dec-20,3025.8
57,gamesdonequick,20-Dec-20,2191.857143
57,gamesdonequick,13-Dec-20,1680.25
57,gamesdonequick,6-Dec-20,1875.5
57,gamesdonequick,29-Nov-20,2244
57,gamesdonequick,22-Nov-20,2136.142857
57,gamesdonequick,15-Nov-20,4899.714286
57,gamesdonequick,8-Nov-20,1382.833333
57,gamesdonequick,1-Nov-20,2112.166667
57,gamesdonequick,25-Oct-20,1694
57,gamesdonequick,18-Oct-20,1311
57,gamesdonequick,11-Oct-20,1637.5
57,gamesdonequick,4-Oct-20,1727.2
57,gamesdonequick,27-Sep-20,1303.8
57,gamesdonequick,20-Sep-20,1672
57,gamesdonequick,13-Sep-20,2153.571429
57,gamesdonequick,6-Sep-20,2019.6
57,gamesdonequick,30-Aug-20,2392
57,gamesdonequick,23-Aug-20,4805
57,gamesdonequick,16-Aug-20,58203.33333
57,gamesdonequick,9-Aug-20,2104
57,gamesdonequick,2-Aug-20,1640.6
57,gamesdonequick,26-Jul-20,1630
57,gamesdonequick,19-Jul-20,2280.2
57,gamesdonequick,12-Jul-20,1686.2
57,gamesdonequick,5-Jul-20,1642.8
57,gamesdonequick,28-Jun-20,2011.5
57,gamesdonequick,21-Jun-20,2392.25
57,gamesdonequick,14-Jun-20,1782.5
57,gamesdonequick,7-Jun-20,1452
57,gamesdonequick,31-May-20,2360.857143
57,gamesdonequick,24-May-20,1594
57,gamesdonequick,17-May-20,1893.8
57,gamesdonequick,10-May-20,1805.6
57,gamesdonequick,3-May-20,2527.25
57,gamesdonequick,26-Apr-20,2903
57,gamesdonequick,19-Apr-20,3423
57,gamesdonequick,12-Apr-20,8835.166667
57,gamesdonequick,5-Apr-20,2019.333333
57,gamesdonequick,29-Mar-20,1970
57,gamesdonequick,22-Mar-20,1350.75
57,gamesdonequick,15-Mar-20,1712.666667
57,gamesdonequick,8-Mar-20,1427.4
57,gamesdonequick,1-Mar-20,1534.333333
57,gamesdonequick,23-Feb-20,6470.333333
57,gamesdonequick,16-Feb-20,1545.333333
57,gamesdonequick,9-Feb-20,2420
57,gamesdonequick,2-Feb-20,1948
57,gamesdonequick,26-Jan-20,2519.6
57,gamesdonequick,19-Jan-20,2727.5
57,gamesdonequick,12-Jan-20,5674.6
57,gamesdonequick,5-Jan-20,122364
57,gamesdonequick,29-Dec-19,5704.333333
57,gamesdonequick,22-Dec-19,4192.75
57,gamesdonequick,15-Dec-19,1213.4
57,gamesdonequick,8-Dec-19,1650.333333
57,gamesdonequick,1-Dec-19,2025.666667
57,gamesdonequick,24-Nov-19,1294.8
57,gamesdonequick,17-Nov-19,1865.4
57,gamesdonequick,10-Nov-19,1282.5
57,gamesdonequick,3-Nov-19,1597
57,gamesdonequick,27-Oct-19,1883.166667
57,gamesdonequick,20-Oct-19,1572.8
57,gamesdonequick,13-Oct-19,1604.333333
57,gamesdonequick,6-Oct-19,1758.333333
57,gamesdonequick,29-Sep-19,2210.5
57,gamesdonequick,22-Sep-19,10335
57,gamesdonequick,15-Sep-19,1686.833333
57,gamesdonequick,8-Sep-19,1625
57,gamesdonequick,1-Sep-19,2472
57,gamesdonequick,25-Aug-19,1414.8
57,gamesdonequick,18-Aug-19,3046
57,gamesdonequick,11-Aug-19,1511.666667
57,gamesdonequick,4-Aug-19,2040.5
57,gamesdonequick,28-Jul-19,2193
57,gamesdonequick,21-Jul-19,1813.5
57,gamesdonequick,14-Jul-19,1722.5
57,gamesdonequick,7-Jul-19,3661.6
57,gamesdonequick,30-Jun-19,3930
57,gamesdonequick,23-Jun-19,112765
57,gamesdonequick,16-Jun-19,1560.75
57,gamesdonequick,9-Jun-19,3203
57,gamesdonequick,2-Jun-19,1390
57,gamesdonequick,26-May-19,3590.428571
57,gamesdonequick,19-May-19,2338
57,gamesdonequick,12-May-19,6491
57,gamesdonequick,5-May-19,608
57,gamesdonequick,28-Apr-19,3494
57,gamesdonequick,21-Apr-19,1720.666667
57,gamesdonequick,14-Apr-19,2467
57,gamesdonequick,7-Apr-19,2691
57,gamesdonequick,24-Mar-19,1299
57,gamesdonequick,17-Mar-19,4667
57,gamesdonequick,10-Mar-19,2661.333333
57,gamesdonequick,24-Feb-19,1824.5
57,gamesdonequick,3-Feb-19,781
57,gamesdonequick,27-Jan-19,4545
57,gamesdonequick,13-Jan-19,2272
57,gamesdonequick,6-Jan-19,123412.5
57,gamesdonequick,30-Dec-18,4534.333333
57,gamesdonequick,16-Dec-18,694
57,gamesdonequick,2-Dec-18,780
57,gamesdonequick,18-Nov-18,2077
57,gamesdonequick,11-Nov-18,4635.5
57,gamesdonequick,4-Nov-18,996
57,gamesdonequick,21-Oct-18,47505
57,gamesdonequick,7-Oct-18,2344
57,gamesdonequick,19-Aug-18,2423
57,gamesdonequick,24-Jun-18,107410
57,gamesdonequick,10-Jun-18,2840
57,gamesdonequick,3-Jun-18,2762
57,gamesdonequick,27-May-18,3283
57,gamesdonequick,20-May-18,2560
57,gamesdonequick,13-May-18,1539
57,gamesdonequick,6-May-18,2424
57,gamesdonequick,29-Apr-18,1392
57,gamesdonequick,22-Apr-18,2742
57,gamesdonequick,15-Apr-18,1909
57,gamesdonequick,8-Apr-18,2385
57,gamesdonequick,1-Apr-18,2698
57,gamesdonequick,25-Mar-18,4002
57,gamesdonequick,18-Mar-18,3213
57,gamesdonequick,11-Mar-18,3226
57,gamesdonequick,18-Feb-18,4141
57,gamesdonequick,21-Jan-18,2844
57,gamesdonequick,7-Jan-18,116127.5
57,gamesdonequick,31-Dec-17,6859
57,gamesdonequick,8-Oct-17,6246
57,gamesdonequick,1-Oct-17,3510
57,gamesdonequick,24-Sep-17,4014
57,gamesdonequick,17-Sep-17,4512
57,gamesdonequick,3-Sep-17,9048.75
57,gamesdonequick,27-Aug-17,25437
57,gamesdonequick,25-Jun-17,32420.25
57,gamesdonequick,28-May-17,5755
57,gamesdonequick,30-Apr-17,5504
57,gamesdonequick,12-Feb-17,2858
57,gamesdonequick,8-Jan-17,138020
57,gamesdonequick,13-Nov-16,3649.5
57,gamesdonequick,30-Oct-16,3331
57,gamesdonequick,16-Oct-16,3944
57,gamesdonequick,9-Oct-16,4597
57,gamesdonequick,18-Sep-16,5039
57,gamesdonequick,11-Sep-16,4845.666667
57,gamesdonequick,31-Jul-16,7162.5
57,gamesdonequick,3-Jul-16,102332.6667
57,gamesdonequick,1-May-16,13191
57,gamesdonequick,3-Jan-16,123579
57,gamesdonequick,27-Sep-15,3167
57,gamesdonequick,20-Sep-15,4651.75
57,gamesdonequick,6-Sep-15,2210
57,gamesdonequick,26-Jul-15,102415
58,ludwig,14-Mar-21,34991
58,ludwig,7-Mar-21,21771
58,ludwig,28-Feb-21,19952
58,ludwig,21-Feb-21,23105.11111
58,ludwig,14-Feb-21,22558.22222
58,ludwig,7-Feb-21,16547.88889
58,ludwig,31-Jan-21,18009.375
58,ludwig,24-Jan-21,18977.88889
58,ludwig,17-Jan-21,18909.2
58,ludwig,10-Jan-21,32720.8
58,ludwig,3-Jan-21,22765.57143
58,ludwig,27-Dec-20,21060.71429
58,ludwig,20-Dec-20,22538
58,ludwig,13-Dec-20,24116.71429
58,ludwig,6-Dec-20,29619.2
58,ludwig,29-Nov-20,25983.71429
58,ludwig,22-Nov-20,21520
58,ludwig,15-Nov-20,18063.42857
58,ludwig,8-Nov-20,16445.28571
58,ludwig,1-Nov-20,18964
58,ludwig,25-Oct-20,10651.1
58,ludwig,18-Oct-20,11831.375
58,ludwig,11-Oct-20,11379.375
58,ludwig,4-Oct-20,11681.55556
58,ludwig,27-Sep-20,8664.5
58,ludwig,20-Sep-20,13902.25
58,ludwig,13-Sep-20,12704.88889
58,ludwig,6-Sep-20,10758.71429
58,ludwig,30-Aug-20,11338.85714
58,ludwig,23-Aug-20,12809
58,ludwig,16-Aug-20,12416.57143
58,ludwig,9-Aug-20,12136
58,ludwig,2-Aug-20,10841.11111
58,ludwig,26-Jul-20,10937.42857
58,ludwig,19-Jul-20,12198.14286
58,ludwig,12-Jul-20,9720.428571
58,ludwig,5-Jul-20,9424.75
58,ludwig,28-Jun-20,9154.125
58,ludwig,21-Jun-20,9153.285714
58,ludwig,14-Jun-20,10231.14286
58,ludwig,7-Jun-20,7914.875
58,ludwig,31-May-20,6659.25
58,ludwig,24-May-20,7039.285714
58,ludwig,17-May-20,7781.8
58,ludwig,10-May-20,7807
58,ludwig,3-May-20,7111.428571
58,ludwig,26-Apr-20,7113.25
58,ludwig,19-Apr-20,5498.571429
58,ludwig,12-Apr-20,5937
58,ludwig,5-Apr-20,5970.25
58,ludwig,29-Mar-20,6531.375
58,ludwig,22-Mar-20,5625.444444
58,ludwig,15-Mar-20,5071.4
58,ludwig,8-Mar-20,4481.5
58,ludwig,1-Mar-20,3894.333333
58,ludwig,23-Feb-20,4143.875
58,ludwig,16-Feb-20,3154.5
58,ludwig,9-Feb-20,3894.5
58,ludwig,2-Feb-20,4181.857143
58,ludwig,26-Jan-20,4115.6
58,ludwig,19-Jan-20,3437.285714
58,ludwig,12-Jan-20,4464.166667
58,ludwig,5-Jan-20,5527.666667
58,ludwig,29-Dec-19,3605
58,ludwig,22-Dec-19,2622
58,ludwig,15-Dec-19,3506.75
58,ludwig,8-Dec-19,3352.125
58,ludwig,1-Dec-19,3282.75
58,ludwig,24-Nov-19,2667.5
58,ludwig,17-Nov-19,2641.2
58,ludwig,10-Nov-19,2885.625
58,ludwig,3-Nov-19,2119.166667
58,ludwig,27-Oct-19,1793
58,ludwig,20-Oct-19,2682
58,ludwig,13-Oct-19,2091.5
58,ludwig,6-Oct-19,1653.833333
58,ludwig,29-Sep-19,1508.666667
58,ludwig,22-Sep-19,1153.333333
58,ludwig,15-Sep-19,990.8
58,ludwig,8-Sep-19,1027.666667
58,ludwig,1-Sep-19,752.2857143
58,ludwig,25-Aug-19,601.6666667
58,ludwig,18-Aug-19,689.5714286
58,ludwig,11-Aug-19,780.4
58,ludwig,4-Aug-19,585
58,ludwig,28-Jul-19,693.5
58,ludwig,21-Jul-19,906.8333333
58,ludwig,14-Jul-19,1175.714286
58,ludwig,7-Jul-19,752.6
58,ludwig,30-Jun-19,670.3333333
58,ludwig,23-Jun-19,718.5714286
58,ludwig,16-Jun-19,509.2
58,ludwig,9-Jun-19,386.5714286
58,ludwig,2-Jun-19,600.25
58,ludwig,26-May-19,362
58,ludwig,19-May-19,350.4
58,ludwig,12-May-19,411.8571429
58,ludwig,5-May-19,322.4
58,ludwig,28-Apr-19,342
58,ludwig,21-Apr-19,283.75
58,ludwig,14-Apr-19,329.5
58,ludwig,7-Apr-19,265.3333333
58,ludwig,31-Mar-19,276
58,ludwig,24-Mar-19,226.4
58,ludwig,17-Mar-19,282.6666667
58,ludwig,10-Mar-19,281.8333333
58,ludwig,3-Mar-19,239.8571429
58,ludwig,24-Feb-19,262.1666667
58,ludwig,17-Feb-19,263.5714286
58,ludwig,10-Feb-19,206.5
58,ludwig,3-Feb-19,170.6666667
58,ludwig,27-Jan-19,134.8333333
58,ludwig,20-Jan-19,152
58,ludwig,13-Jan-19,149.625
58,ludwig,6-Jan-19,154.5
58,ludwig,30-Dec-18,604
58,ludwig,23-Dec-18,328
58,ludwig,16-Dec-18,147.1666667
58,ludwig,9-Dec-18,145.75
58,ludwig,2-Dec-18,195.1428571
58,ludwig,25-Nov-18,258.8571429
58,ludwig,18-Nov-18,272.8
58,ludwig,11-Nov-18,143
58,ludwig,4-Nov-18,169.75
58,ludwig,28-Oct-18,147.6666667
58,ludwig,21-Oct-18,272.4285714
58,ludwig,14-Oct-18,291.2857143
58,ludwig,7-Oct-18,249.75
58,ludwig,30-Sep-18,252.5
58,ludwig,23-Sep-18,217.1428571
58,ludwig,16-Sep-18,110.6666667
58,ludwig,9-Sep-18,114.4
58,ludwig,2-Sep-18,86
58,ludwig,26-Aug-18,90
58,ludwig,19-Aug-18,116.3333333
58,ludwig,12-Aug-18,132.1666667
58,ludwig,5-Aug-18,859.5
58,ludwig,29-Jul-18,46.33333333
58,ludwig,22-Jul-18,42.57142857
58,ludwig,15-Jul-18,71
58,ludwig,8-Jul-18,35.66666667
58,ludwig,1-Jul-18,24
58,ludwig,24-Jun-18,26.33333333
58,ludwig,17-Jun-18,25.66666667
58,ludwig,10-Jun-18,21.14285714
58,ludwig,3-Jun-18,17.28571429
58,ludwig,27-May-18,15.8
58,ludwig,20-May-18,18
